latitud,longitud,municipio,departamento,provincia
-32.120219367,-62.428029601,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.106007745,-62.662229286,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.073730469,-62.803035736,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.475955474,-63.02852347,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.38023581,-62.789546484,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.491108912,-63.102807514,AREA SIN GOBIERNO,UNION,CÓRDOBA
-33.730895616,-62.785148672,AREA SIN GOBIERNO,UNION,CÓRDOBA
-33.7998069,-62.9152446,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.188166049,-62.722882956,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.5153117,-62.8032808,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.6391643,-62.8533637,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.032381317,-62.631689462,AREA SIN GOBIERNO,UNION,CÓRDOBA
-33.137123485,-62.959982987,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.118394115,-62.562812241,AREA SIN GOBIERNO,UNION,CÓRDOBA
-33.234234193,-62.876571583,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.9980972,-62.7185441,AREA SIN GOBIERNO,UNION,CÓRDOBA
-33.152621585,-62.682291088,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.4378502,-62.9397616,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.46431231,-62.742529038,AREA SIN GOBIERNO,UNION,CÓRDOBA
-33.036563276,-63.019451004,AREA SIN GOBIERNO,UNION,CÓRDOBA
-32.54019796,-63.476253638,LUCA,GENERAL SAN MARTIN,CÓRDOBA
-33.147848356,-59.208940114,ENRIQUE CARBO,GUALEGUAYCHU,ENTRE RÍOS
-33.154505087,-58.988901125,ENRIQUE CARBO,GUALEGUAYCHU,ENTRE RÍOS
-31.984016449,-60.408391229,EL CARMEN - ESTACION RACEDO,DIAMANTE,ENTRE RÍOS
-23.817407608,-65.53327179,TUMBAYA,TUMBAYA,JUJUY
-23.717283249,-65.387329102,TUMBAYA,TUMBAYA,JUJUY
-23.887716293,-65.457740784,TUMBAYA,TUMBAYA,JUJUY
-23.832056045,-65.475578308,TUMBAYA,TUMBAYA,JUJUY
-23.85230341,-65.467254668,TUMBAYA,TUMBAYA,JUJUY
-23.83077,-65.48998,TUMBAYA,TUMBAYA,JUJUY
-32.658391411,-62.299914625,LEONES,MARCOS JUAREZ,CÓRDOBA
-25.289866904,-60.686208931,MIRAFLORES,GENERAL GUEMES,CHACO
-25.77302557,-60.81551973,MIRAFLORES,GENERAL GUEMES,CHACO
-25.18170007,-61.09499711,MIRAFLORES,GENERAL GUEMES,CHACO
-25.237790917,-61.280372493,MIRAFLORES,GENERAL GUEMES,CHACO
-25.67820965,-60.95518998,MIRAFLORES,GENERAL GUEMES,CHACO
-25.640911181,-61.01546461,MIRAFLORES,GENERAL GUEMES,CHACO
-25.3091259,-60.987510681,MIRAFLORES,GENERAL GUEMES,CHACO
-25.141615154,-61.258010943,MIRAFLORES,GENERAL GUEMES,CHACO
-25.574103686,-60.791869365,MIRAFLORES,GENERAL GUEMES,CHACO
-25.47515938,-61.1766573,MIRAFLORES,GENERAL GUEMES,CHACO
-25.563774649,-61.294017692,MIRAFLORES,GENERAL GUEMES,CHACO
-25.594114857,-61.094311639,MIRAFLORES,GENERAL GUEMES,CHACO
-25.271381348,-60.853594364,MIRAFLORES,GENERAL GUEMES,CHACO
-25.213444695,-60.641178364,MIRAFLORES,GENERAL GUEMES,CHACO
-25.4759368,-61.09373572,MIRAFLORES,GENERAL GUEMES,CHACO
-25.67516433,-61.19567793,MIRAFLORES,GENERAL GUEMES,CHACO
-25.298093796,-61.174240112,MIRAFLORES,GENERAL GUEMES,CHACO
-25.61122223,-60.9338287,MIRAFLORES,GENERAL GUEMES,CHACO
-25.42782402,-60.93699646,MIRAFLORES,GENERAL GUEMES,CHACO
-25.7529841,-60.87629431,MIRAFLORES,GENERAL GUEMES,CHACO
-25.49876282,-61.02292096,MIRAFLORES,GENERAL GUEMES,CHACO
-25.481537794,-61.282597106,MIRAFLORES,GENERAL GUEMES,CHACO
-25.28162384,-61.056972504,MIRAFLORES,GENERAL GUEMES,CHACO
-25.149277968,-60.730189967,MIRAFLORES,GENERAL GUEMES,CHACO
-25.346116117,-60.786686769,MIRAFLORES,GENERAL GUEMES,CHACO
-25.210477829,-61.119625092,MIRAFLORES,GENERAL GUEMES,CHACO
-25.722097369,-60.976436298,MIRAFLORES,GENERAL GUEMES,CHACO
-25.648933497,-60.93004019,MIRAFLORES,GENERAL GUEMES,CHACO
-25.588741645,-60.968009238,MIRAFLORES,GENERAL GUEMES,CHACO
-25.477611131,-60.977506302,MIRAFLORES,GENERAL GUEMES,CHACO
-25.212692574,-60.86084485,MIRAFLORES,GENERAL GUEMES,CHACO
-25.704138218,-61.031502727,MIRAFLORES,GENERAL GUEMES,CHACO
-25.261796,-61.077585,MIRAFLORES,GENERAL GUEMES,CHACO
-25.64150311,-60.94504947,MIRAFLORES,GENERAL GUEMES,CHACO
-25.496005445,-60.889394154,MIRAFLORES,GENERAL GUEMES,CHACO
-25.404797274,-60.728636526,MIRAFLORES,GENERAL GUEMES,CHACO
-25.547068796,-60.894028391,MIRAFLORES,GENERAL GUEMES,CHACO
-25.642583286,-60.904380382,MIRAFLORES,GENERAL GUEMES,CHACO
-25.566435584,-61.157420602,MIRAFLORES,GENERAL GUEMES,CHACO
-25.316372823,-60.984442425,MIRAFLORES,GENERAL GUEMES,CHACO
-25.73502646,-60.93668274,MIRAFLORES,GENERAL GUEMES,CHACO
-25.389855618,-60.988590012,MIRAFLORES,GENERAL GUEMES,CHACO
-25.696930564,-60.917099133,MIRAFLORES,GENERAL GUEMES,CHACO
-25.708138208,-60.865919548,MIRAFLORES,GENERAL GUEMES,CHACO
-25.551770832,-60.842660618,MIRAFLORES,GENERAL GUEMES,CHACO
-25.73468399,-61.011539459,MIRAFLORES,GENERAL GUEMES,CHACO
-25.38190432,-60.892793566,MIRAFLORES,GENERAL GUEMES,CHACO
-25.645636017,-61.173217677,MIRAFLORES,GENERAL GUEMES,CHACO
-25.122100706,-61.200023375,MIRAFLORES,GENERAL GUEMES,CHACO
-25.355828739,-60.920490357,MIRAFLORES,GENERAL GUEMES,CHACO
-25.69571207,-61.09074212,MIRAFLORES,GENERAL GUEMES,CHACO
-25.31201469,-61.17818046,MIRAFLORES,GENERAL GUEMES,CHACO
-31.291504473,-64.116614974,COLONIA TIROLESA,COLON,CÓRDOBA
-31.25832604,-64.074634547,COLONIA TIROLESA,COLON,CÓRDOBA
-31.27355505,-64.015054573,COLONIA TIROLESA,COLON,CÓRDOBA
-31.321594188,-64.060362899,COLONIA TIROLESA,COLON,CÓRDOBA
-31.256244809,-63.953403942,COLONIA TIROLESA,COLON,CÓRDOBA
-31.297188,-64.1435174,COLONIA TIROLESA,COLON,CÓRDOBA
-31.272163391,-64.026573181,COLONIA TIROLESA,COLON,CÓRDOBA
-31.235785928,-64.067254101,COLONIA TIROLESA,COLON,CÓRDOBA
-31.259305801,-64.075318964,COLONIA TIROLESA,COLON,CÓRDOBA
-31.14193006,-64.040218817,COLONIA TIROLESA,COLON,CÓRDOBA
-29.895312796,-61.291199245,LAS AVISPAS,SAN CRISTOBAL,SANTA FE
-33.719652745,-61.314920817,LABORDEBOY,GENERAL LOPEZ,SANTA FE
-33.601843491,-60.598938352,GENERAL GELLY,CONSTITUCION,SANTA FE
-33.611016425,-60.525991594,GENERAL GELLY,CONSTITUCION,SANTA FE
-32.2424536,-61.6430165,EL TREBOL,SAN MARTIN,SANTA FE
-32.263337897,-61.75813468,EL TREBOL,SAN MARTIN,SANTA FE
-32.203024246,-61.702894491,EL TREBOL,SAN MARTIN,SANTA FE
-32.23693962,-61.58475561,EL TREBOL,SAN MARTIN,SANTA FE
-26.070972443,-65.475334167,EL JARDIN,LA CANDELARIA,SALTA
-26.09388342,-65.413841562,EL JARDIN,LA CANDELARIA,SALTA
-31.648454532,-64.089979611,LOZADA,SANTA MARÍA,CÓRDOBA
-31.134926931,-64.287333107,SALSIPUEDES,COLON,CÓRDOBA
-31.113978708,-64.365991909,SALSIPUEDES,COLON,CÓRDOBA
-31.106556412,-64.297194511,SALSIPUEDES,COLON,CÓRDOBA
-34.66436573,-69.3184,SAN CARLOS,SAN CARLOS,MENDOZA
-33.670943614,-68.98052274,SAN CARLOS,SAN CARLOS,MENDOZA
-33.774449456,-69.049090918,SAN CARLOS,SAN CARLOS,MENDOZA
-33.945256304,-69.082485903,SAN CARLOS,SAN CARLOS,MENDOZA
-33.893402097,-69.080463358,SAN CARLOS,SAN CARLOS,MENDOZA
-34.011520386,-69.14201355,SAN CARLOS,SAN CARLOS,MENDOZA
-33.97281823,-69.10149772,SAN CARLOS,SAN CARLOS,MENDOZA
-33.82490815,-69.05606379,SAN CARLOS,SAN CARLOS,MENDOZA
-33.738675738,-69.128125565,SAN CARLOS,SAN CARLOS,MENDOZA
-33.838653381,-69.130349722,SAN CARLOS,SAN CARLOS,MENDOZA
-34.016553213,-69.032185491,SAN CARLOS,SAN CARLOS,MENDOZA
-33.785022449,-69.072904526,SAN CARLOS,SAN CARLOS,MENDOZA
-33.66641784,-69.04254797,SAN CARLOS,SAN CARLOS,MENDOZA
-33.832106613,-69.049003207,SAN CARLOS,SAN CARLOS,MENDOZA
-34.059944153,-69.118385315,SAN CARLOS,SAN CARLOS,MENDOZA
-33.736912,-69.07205059,SAN CARLOS,SAN CARLOS,MENDOZA
-43.483531952,-66.1457901,AREA SIN GOBIERNO,GAIMAN,CHUBUT
-33.438547162,-60.791154277,SANTA TERESA,CONSTITUCION,SANTA FE
-33.418814374,-60.866668094,SANTA TERESA,CONSTITUCION,SANTA FE
-37.331814776,-65.650772795,CHACHARRAMENDI,UTRACAN,LA PAMPA
-37.069911957,-65.424552917,CHACHARRAMENDI,UTRACAN,LA PAMPA
-33.041146736,-68.354152737,SAN MARTIN,SAN MARTIN,MENDOZA
-32.868529915,-68.32065226,SAN MARTIN,SAN MARTIN,MENDOZA
-33.096786738,-68.430821201,SAN MARTIN,SAN MARTIN,MENDOZA
-33.010996635,-68.393680127,SAN MARTIN,SAN MARTIN,MENDOZA
-33.155290161,-68.354362164,SAN MARTIN,SAN MARTIN,MENDOZA
-32.98011773,-68.476525384,SAN MARTIN,SAN MARTIN,MENDOZA
-33.130971482,-68.351277983,SAN MARTIN,SAN MARTIN,MENDOZA
-32.899480178,-68.399096289,SAN MARTIN,SAN MARTIN,MENDOZA
-33.038335583,-68.45940294,SAN MARTIN,SAN MARTIN,MENDOZA
-32.978511568,-68.305101824,SAN MARTIN,SAN MARTIN,MENDOZA
-33.119503739,-68.418021896,SAN MARTIN,SAN MARTIN,MENDOZA
-33.073217803,-68.460512551,SAN MARTIN,SAN MARTIN,MENDOZA
-33.161770974,-68.295484426,SAN MARTIN,SAN MARTIN,MENDOZA
-32.846855596,-68.410019923,SAN MARTIN,SAN MARTIN,MENDOZA
-33.085887909,-68.448974609,SAN MARTIN,SAN MARTIN,MENDOZA
-33.077333062,-68.39828382,SAN MARTIN,SAN MARTIN,MENDOZA
-33.049993282,-68.549089678,SAN MARTIN,SAN MARTIN,MENDOZA
-32.74506061,-68.335450804,SAN MARTIN,SAN MARTIN,MENDOZA
-33.020016735,-68.39828469,SAN MARTIN,SAN MARTIN,MENDOZA
-33.035971682,-68.47084072,SAN MARTIN,SAN MARTIN,MENDOZA
-33.053769055,-68.277002899,SAN MARTIN,SAN MARTIN,MENDOZA
-42.518827788,-71.438412841,CHOLILA,CUSHAMEN,CHUBUT
-42.46413206,-71.44447184,CHOLILA,CUSHAMEN,CHUBUT
-42.467824552,-71.357360187,CHOLILA,CUSHAMEN,CHUBUT
-42.510531365,-71.435154829,CHOLILA,CUSHAMEN,CHUBUT
-42.56195994,-71.59802269,CHOLILA,CUSHAMEN,CHUBUT
-30.892605116,-63.253271201,LA PUERTA,RIO PRIMERO,CÓRDOBA
-30.956590882,-64.611907399,LA CUMBRE,PUNILLA,CÓRDOBA
-30.992074966,-64.447227478,LA CUMBRE,PUNILLA,CÓRDOBA
-30.979246152,-64.490908714,LA CUMBRE,PUNILLA,CÓRDOBA
-26.891469273,-65.013182212,LOS RALOS,CRUZ ALTA,TUCUMÁN
-26.877099845,-64.974898751,LOS RALOS,CRUZ ALTA,TUCUMÁN
-26.910024643,-64.998146057,LOS RALOS,CRUZ ALTA,TUCUMÁN
-26.886808405,-65.007435603,LOS RALOS,CRUZ ALTA,TUCUMÁN
-26.95146,-65.01144,LOS RALOS,CRUZ ALTA,TUCUMÁN
-34.802573066,-59.735773749,SUIPACHA,SUIPACHA,BUENOS AIRES
-34.771261784,-59.687918182,SUIPACHA,SUIPACHA,BUENOS AIRES
-34.610037068,-59.750423421,SUIPACHA,SUIPACHA,BUENOS AIRES
-34.8524384,-59.727194,SUIPACHA,SUIPACHA,BUENOS AIRES
-34.782941448,-59.556606682,SUIPACHA,SUIPACHA,BUENOS AIRES
-34.6532056,-59.8279581,SUIPACHA,SUIPACHA,BUENOS AIRES
-34.896172884,-59.618020061,SUIPACHA,SUIPACHA,BUENOS AIRES
-34.8439555,-59.5955827,SUIPACHA,SUIPACHA,BUENOS AIRES
-34.7224296,-59.7512909,SUIPACHA,SUIPACHA,BUENOS AIRES
-28.8541597,-59.699156,LANTERI,GENERAL OBLIGADO,SANTA FE
-28.796693479,-59.691840854,LANTERI,GENERAL OBLIGADO,SANTA FE
-28.8612678,-59.7337052,LANTERI,GENERAL OBLIGADO,SANTA FE
-28.842970621,-59.637928772,LANTERI,GENERAL OBLIGADO,SANTA FE
-28.888199101,-59.766199716,LANTERI,GENERAL OBLIGADO,SANTA FE
-28.92052269,-59.657196045,LANTERI,GENERAL OBLIGADO,SANTA FE
-28.843116269,-59.566355827,LANTERI,GENERAL OBLIGADO,SANTA FE
-26.10228924,-66.015506705,CAFAYATE,CAFAYATE,SALTA
-26.042573353,-66.018255919,CAFAYATE,CAFAYATE,SALTA
-25.989030838,-65.783988953,CAFAYATE,CAFAYATE,SALTA
-25.99422315,-65.82933223,CAFAYATE,CAFAYATE,SALTA
-26.076538436,-65.986289732,CAFAYATE,CAFAYATE,SALTA
-25.928335652,-65.71896432,CAFAYATE,CAFAYATE,SALTA
-26.202957468,-65.946795771,CAFAYATE,CAFAYATE,SALTA
-35.306827769,-64.005472555,ALTA ITALIA,REALICO,LA PAMPA
-35.333859555,-64.118240536,ALTA ITALIA,REALICO,LA PAMPA
-26.58141906,-62.826200321,CAMPO GALLO,ALBERDI,SANTIAGO DEL ESTERO
-40.286151886,-66.82636261,AREA SIN GOBIERNO,VALCHETA,RÍO NEGRO
-40.725391388,-66.314201355,AREA SIN GOBIERNO,VALCHETA,RÍO NEGRO
-26.167814399,-58.210542984,FORMOSA,FORMOSA,FORMOSA
-26.214321329,-58.196192898,FORMOSA,FORMOSA,FORMOSA
-26.175888062,-58.231647491,FORMOSA,FORMOSA,FORMOSA
-26.157927217,-58.189651129,FORMOSA,FORMOSA,FORMOSA
-26.182822306,-58.173393055,FORMOSA,FORMOSA,FORMOSA
-37.841876612,-58.755234671,LOBERIA,LOBERIA,BUENOS AIRES
-38.1041853,-58.9135956,LOBERIA,LOBERIA,BUENOS AIRES
-38.067905427,-58.402553577,LOBERIA,LOBERIA,BUENOS AIRES
-37.9713408,-58.5655521,LOBERIA,LOBERIA,BUENOS AIRES
-38.396230618,-58.670580007,LOBERIA,LOBERIA,BUENOS AIRES
-38.109558931,-58.574535909,LOBERIA,LOBERIA,BUENOS AIRES
-37.851345063,-59.007972726,LOBERIA,LOBERIA,BUENOS AIRES
-37.626755834,-58.749926268,LOBERIA,LOBERIA,BUENOS AIRES
-38.277751924,-58.566612259,LOBERIA,LOBERIA,BUENOS AIRES
-38.2341558,-58.5681713,LOBERIA,LOBERIA,BUENOS AIRES
-37.9636901,-58.6886606,LOBERIA,LOBERIA,BUENOS AIRES
-37.8398293,-58.5715713,LOBERIA,LOBERIA,BUENOS AIRES
-38.1713501,-58.4334892,LOBERIA,LOBERIA,BUENOS AIRES
-38.546378239,-58.557322113,LOBERIA,LOBERIA,BUENOS AIRES
-38.2403704,-58.4298848,LOBERIA,LOBERIA,BUENOS AIRES
-38.4257932,-58.4589128,LOBERIA,LOBERIA,BUENOS AIRES
-37.7714343,-58.6447231,LOBERIA,LOBERIA,BUENOS AIRES
-37.789282901,-58.848647671,LOBERIA,LOBERIA,BUENOS AIRES
-37.94847107,-58.925014505,LOBERIA,LOBERIA,BUENOS AIRES
-38.3291054,-58.3463982,LOBERIA,LOBERIA,BUENOS AIRES
-38.0791707,-58.4533151,LOBERIA,LOBERIA,BUENOS AIRES
-38.0559666,-58.9705728,LOBERIA,LOBERIA,BUENOS AIRES
-38.1158516,-58.8521239,LOBERIA,LOBERIA,BUENOS AIRES
-38.165273387,-58.782230332,LOBERIA,LOBERIA,BUENOS AIRES
-38.067058507,-58.858409568,LOBERIA,LOBERIA,BUENOS AIRES
-37.741172791,-58.939025879,LOBERIA,LOBERIA,BUENOS AIRES
-38.201011243,-58.737314396,LOBERIA,LOBERIA,BUENOS AIRES
-37.909792712,-58.912096594,LOBERIA,LOBERIA,BUENOS AIRES
-37.9550232,-59.0866501,LOBERIA,LOBERIA,BUENOS AIRES
-38.4179912,-58.3813524,LOBERIA,LOBERIA,BUENOS AIRES
-26.94426,-66.73487,VILLA VIL,BELEN,CATAMARCA
-27.0183,-66.66805,VILLA VIL,BELEN,CATAMARCA
-26.49624358,-66.91953963,VILLA VIL,BELEN,CATAMARCA
-26.59043061,-66.930476,VILLA VIL,BELEN,CATAMARCA
-26.93667259,-66.747373673,VILLA VIL,BELEN,CATAMARCA
-27.071080675,-66.830769697,VILLA VIL,BELEN,CATAMARCA
-32.099451267,-64.533759176,SANTA ROSA DE CALAMUCHITA,CALAMUCHITA,CÓRDOBA
-32.066595144,-64.579101856,SANTA ROSA DE CALAMUCHITA,CALAMUCHITA,CÓRDOBA
-32.073157375,-64.544732376,SANTA ROSA DE CALAMUCHITA,CALAMUCHITA,CÓRDOBA
-32.092862143,-64.563878452,SANTA ROSA DE CALAMUCHITA,CALAMUCHITA,CÓRDOBA
-41.579502106,-66.476715088,ARROYO LOS BERROS,VALCHETA,RÍO NEGRO
-41.437253642,-66.095077317,ARROYO LOS BERROS,VALCHETA,RÍO NEGRO
-46.542455379,-68.934177323,LAS HERAS,DESEADO,SANTA CRUZ
-31.652869773,-58.972338706,LUCAS SUR PRIMERO,VILLAGUAY,ENTRE RÍOS
-31.652073201,-59.10623363,LUCAS SUR PRIMERO,VILLAGUAY,ENTRE RÍOS
-38.727712313,-68.172143886,VISTA ALEGRE,CONFLUENCIA,NEUQUÉN
-38.771553725,-68.13691872,VISTA ALEGRE,CONFLUENCIA,NEUQUÉN
-38.754390712,-68.180339974,VISTA ALEGRE,CONFLUENCIA,NEUQUÉN
-27.37255,-65.67885,ALPACHIRI Y EL MOLINO,CHICLIGASTA,TUCUMÁN
-27.336464448,-65.75607064,ALPACHIRI Y EL MOLINO,CHICLIGASTA,TUCUMÁN
-27.328924179,-65.923538208,ALPACHIRI Y EL MOLINO,CHICLIGASTA,TUCUMÁN
-27.33829,-65.6892568,ALPACHIRI Y EL MOLINO,CHICLIGASTA,TUCUMÁN
-27.318277359,-65.91885376,ALPACHIRI Y EL MOLINO,CHICLIGASTA,TUCUMÁN
-27.3516953,-65.707406,ALPACHIRI Y EL MOLINO,CHICLIGASTA,TUCUMÁN
-27.253322601,-65.889328003,ALPACHIRI Y EL MOLINO,CHICLIGASTA,TUCUMÁN
-24.211584863,-60.198666969,POSTA CAMBIO ZALAZAR,PATIÑO,FORMOSA
-40.602085545,-70.696542459,PASO FLORES,PILCANIYEU,RÍO NEGRO
-27.703544087,-58.768606058,EL SOMBRERO,EMPEDRADO,CORRIENTES
-29.598489979,-59.281754751,SAN ISIDRO,GOYA,CORRIENTES
-29.5080239,-59.3903817,SAN ISIDRO,GOYA,CORRIENTES
-29.4985488,-59.3165807,SAN ISIDRO,GOYA,CORRIENTES
-29.6438333,-59.3453214,SAN ISIDRO,GOYA,CORRIENTES
-29.705629669,-59.29345145,SAN ISIDRO,GOYA,CORRIENTES
-29.7441129,-59.5974119,SAN ISIDRO,GOYA,CORRIENTES
-29.548913,-59.368162,SAN ISIDRO,GOYA,CORRIENTES
-29.7031516,-59.3843856,SAN ISIDRO,GOYA,CORRIENTES
-29.5282997,-59.4387122,SAN ISIDRO,GOYA,CORRIENTES
-29.5942151,-59.3481365,SAN ISIDRO,GOYA,CORRIENTES
-29.6034037,-59.4124626,SAN ISIDRO,GOYA,CORRIENTES
-29.720927601,-59.430301571,SAN ISIDRO,GOYA,CORRIENTES
-29.7044818,-59.3492784,SAN ISIDRO,GOYA,CORRIENTES
-29.6085849,-59.4568672,SAN ISIDRO,GOYA,CORRIENTES
-29.670117649,-59.163211892,SAN ISIDRO,GOYA,CORRIENTES
-29.753004769,-59.29881732,SAN ISIDRO,GOYA,CORRIENTES
-28.204321187,-58.466297626,PAGO DE LOS DESEOS,SALADAS,CORRIENTES
-28.380884847,-58.948096277,3 DE ABRIL,BELLA VISTA,CORRIENTES
-25.417669864,-60.413967702,EL ESPINILLO,GENERAL GUEMES,CHACO
-22.72456119,-64.34631922,AGUAS BLANCAS,ORAN,SALTA
-30.2584345,-59.9707229,COLONIA TERESA,SAN JAVIER,SANTA FE
-40.633583069,-63.509506226,CUBANEA,ADOLFO ALSINA,RÍO NEGRO
-40.960491209,-66.642187585,CHIPAUQUIL,VALCHETA,RÍO NEGRO
-39.60386091,-70.934991533,PILO LIL,CATAN LIL,NEUQUÉN
-37.2692894,-70.7661301,GUAÑACOS,MINAS,NEUQUÉN
-31.402137754,-63.332103043,LOS CHAÑARITOS (RÍO SEGUNDO),RIO SEGUNDO,CÓRDOBA
-27.7,-64.7333,DOÑA LUISA,GUASAYAN,SANTIAGO DEL ESTERO
-28.628066707,-63.493911072,SABAGASTA,SALAVINA,SANTIAGO DEL ESTERO
-24.933441884,-61.48469984,MISION NUEVA POMPEYA,GENERAL GUEMES,CHACO
-44.705252114,-70.846001014,ALDEA APELEG,RIO SENGUER,CHUBUT
-31.95373,-61.290612,CAMPO PIAGGIO,SAN JERONIMO,SANTA FE
-27.158790347,-59.390397501,LAPACHITO,GENERAL DONOVAN,CHACO
-26.700097178,-59.627742183,COLONIAS UNIDAS,SARGENTO CABRAL,CHACO
-31.375411502,-65.038601146,LOS TALARES,POCHO,CÓRDOBA
-31.757467541,-64.448690278,LA RANCHERITA,SANTA MARÍA,CÓRDOBA
-29.14577068,-59.182083828,CAROLINA,GOYA,CORRIENTES
-29.121004804,-59.09647952,CAROLINA,GOYA,CORRIENTES
-27.632947331,-56.906201483,VILLA OLIVARI,ITUZAINGO,CORRIENTES
-28.525214883,-58.486934549,COLONIA PANDO,SAN ROQUE,CORRIENTES
-32.30106483,-58.27904075,COLONIA SAN ANSELMO Y ALEDAÑAS,COLON,ENTRE RÍOS
-32.33264884,-58.1803689,COLONIA SAN ANSELMO Y ALEDAÑAS,COLON,ENTRE RÍOS
-32.281285153,-60.431193463,COSTA GRANDE,DIAMANTE,ENTRE RÍOS
-30.67149184,-58.01593122,LA FLORIDA,FEDERACION,ENTRE RÍOS
-30.706810067,-57.887849136,SAN ROQUE,FEDERACION,ENTRE RÍOS
-30.789240542,-59.160120376,BANDERAS,FEDERAL,ENTRE RÍOS
-30.892422635,-59.155012372,BANDERAS,FEDERAL,ENTRE RÍOS
-31.155743694,-58.918162213,DISTRITO DIEGO LOPEZ,FEDERAL,ENTRE RÍOS
-31.036307597,-58.809606214,DISTRITO DIEGO LOPEZ,FEDERAL,ENTRE RÍOS
-31.049381161,-58.984874573,DISTRITO DIEGO LOPEZ,FEDERAL,ENTRE RÍOS
-31.103940439,-58.823566137,DISTRITO DIEGO LOPEZ,FEDERAL,ENTRE RÍOS
-30.874467495,-58.523085674,SANTA LUCIA,FEDERAL,ENTRE RÍOS
-30.30815813,-58.81806904,DISTRITO CHAÑAR,FELICIANO,ENTRE RÍOS
-30.37970606,-58.99523657,LAS MULITAS,FELICIANO,ENTRE RÍOS
-33.44138931,-59.8906592,ISLAS LAS LECHIGUANAS,GUALEGUAY,ENTRE RÍOS
-33.558718237,-59.480520131,ISLAS LAS LECHIGUANAS,GUALEGUAY,ENTRE RÍOS
-32.769742613,-58.907020041,PASTOR BRITOS,GUALEGUAYCHU,ENTRE RÍOS
-32.697677313,-58.617448789,RINCON DEL GATO,GUALEGUAYCHU,ENTRE RÍOS
-33.299770355,-58.705184936,PERDICES,GUALEGUAYCHU,ENTRE RÍOS
-33.32658691,-58.63670125,PERDICES,GUALEGUAYCHU,ENTRE RÍOS
-33.44864594,-58.66964192,ÑANCAY,ISLAS DEL IBICUY,ENTRE RÍOS
-31.246829,-59.7497,LA PROVIDENCIA,LA PAZ,ENTRE RÍOS
-30.63413672,-59.26126334,SAUCECITO,LA PAZ,ENTRE RÍOS
-32.040561055,-59.528795103,CRUCESITAS OCTAVA,NOGOYA,ENTRE RÍOS
-31.825735547,-60.518272816,ORO VERDE,PARANA,ENTRE RÍOS
-31.532554,-60.050345,ARROYO CORRALITO,PARANA,ENTRE RÍOS
-32.01645446,-60.241107347,ALDEA SANTA ROSA,PARANA,ENTRE RÍOS
-31.593985089,-58.371160151,COLONIA OFICIAL N° 5,SAN SALVADOR,ENTRE RÍOS
-31.575582725,-58.334395782,COLONIA OFICIAL N° 5,SAN SALVADOR,ENTRE RÍOS
-32.34236749,-58.64816979,ARROYO GENA,URUGUAY,ENTRE RÍOS
-32.11986266,-58.70650683,ARROYO GENA,URUGUAY,ENTRE RÍOS
-32.050010197,-58.749899021,ARROYO GENA,URUGUAY,ENTRE RÍOS
-32.388415873,-58.335042065,SAN CIPRIANO,URUGUAY,ENTRE RÍOS
-32.341733,-58.354468,SAN CIPRIANO,URUGUAY,ENTRE RÍOS
-32.3053893,-58.35851754,SAN CIPRIANO,URUGUAY,ENTRE RÍOS
-32.61841391,-58.42112859,TALA,URUGUAY,ENTRE RÍOS
-32.312292219,-60.311258623,CHILCAS,VICTORIA,ENTRE RÍOS
-32.333431074,-60.162989466,HINOJAL,VICTORIA,ENTRE RÍOS
-32.362622704,-60.345355254,RINCON DEL DOLL,VICTORIA,ENTRE RÍOS
-32.641140103,-59.874377587,MONTOYA,VICTORIA,ENTRE RÍOS
-31.316926088,-59.308566952,COLONIA ADIVINO,VILLAGUAY,ENTRE RÍOS
-31.540698367,-59.341990253,PARAJE LOS ALGARROBOS,VILLAGUAY,ENTRE RÍOS
-38.829613618,-64.937419806,PICHI MAHUIDA,PICHI MAHUIDA,RÍO NEGRO
-51.548766046,-72.233390977,MINA 3,GUER AIKE,SANTA CRUZ
-30.768702,-61.258321,MAUA,CASTELLANOS,SANTA FE
-29.141320195,-59.761140808,NICANOR MOLINAS,GENERAL OBLIGADO,SANTA FE
-30.588125,-61.9758256,DOS ROSAS Y LA LEGUA,SAN CRISTOBAL,SANTA FE
-27.727552273,-64.245798473,SAN RAMON - LA DARSENA,BANDA,SANTIAGO DEL ESTERO
-27.7004,-64.27837,SAN RAMON - LA DARSENA,BANDA,SANTIAGO DEL ESTERO
-27.886040581,-64.173079775,VILLA ZANJON,CAPITAL,SANTIAGO DEL ESTERO
-25.83161256,-63.79513141,VILLA MATOQUE,COPO,SANTIAGO DEL ESTERO
-28.01271,-64.79012,GUAMPACHA,GUASAYAN,SANTIAGO DEL ESTERO
